"courseID","course_title","id","value","name","full_name","semester","document","school","instructor","section","keyword","goal","color","course_desc","text","department","N.Sections","year","course_level","total_enrolled","all_semesters","all_keywords","all_goals","sustainability_classification","freq"
"AMST-101","Race and Class in Los Angeles",25,"Category VI","Social Issues","Category VI - Social Issues","F23",1559,"Dana and David Dornsife College of Letters, Arts and Sciences","Sanchez, George, J.",10310,"segregation",10,"#DD1367","Race and Class in Los Angeles - Analysis of race and the economic, political, gender, and social dimensions of contemporary Los Angeles including topics such as residential segregation, economic inequality, and city politics.","race and class in los angeles   analysis of race and the economic  political  gender  and social dimensions of contemporary los angeles including topics such as residential segregation  economic inequality  and city politics ","AMST",9,"AY24","undergrad lower division",0,"F20, SP21, F21, SP22, F22, SP23, F23","city,los angeles,economic,politics,segregation,inequality,political,gender","5,8,10,11,16","SDG-Related",1
"AMST-101","Race and Class in Los Angeles",25,"Category VI","Social Issues","Category VI - Social Issues","F23",1559,"Dana and David Dornsife College of Letters, Arts and Sciences","Sanchez, George, J.",10310,"politics",10,"#DD1367","Race and Class in Los Angeles - Analysis of race and the economic, political, gender, and social dimensions of contemporary Los Angeles including topics such as residential segregation, economic inequality, and city politics.","race and class in los angeles   analysis of race and the economic  political  gender  and social dimensions of contemporary los angeles including topics such as residential segregation  economic inequality  and city politics ","AMST",9,"AY24","undergrad lower division",0,"F20, SP21, F21, SP22, F22, SP23, F23","city,los angeles,economic,politics,segregation,inequality,political,gender","5,8,10,11,16","SDG-Related",1
"AMST-101","Race and Class in Los Angeles",25,"Category VI","Social Issues","Category VI - Social Issues","F23",1559,"Dana and David Dornsife College of Letters, Arts and Sciences","Sanchez, George, J.",10310,"economic",8,"#A21942","Race and Class in Los Angeles - Analysis of race and the economic, political, gender, and social dimensions of contemporary Los Angeles including topics such as residential segregation, economic inequality, and city politics.","race and class in los angeles   analysis of race and the economic  political  gender  and social dimensions of contemporary los angeles including topics such as residential segregation  economic inequality  and city politics ","AMST",9,"AY24","undergrad lower division",0,"F20, SP21, F21, SP22, F22, SP23, F23","city,los angeles,economic,politics,segregation,inequality,political,gender","5,8,10,11,16","SDG-Related",2
"AMST-101","Race and Class in Los Angeles",25,"Category VI","Social Issues","Category VI - Social Issues","F23",1559,"Dana and David Dornsife College of Letters, Arts and Sciences","Sanchez, George, J.",10310,"los angeles",11,"#FD9D24","Race and Class in Los Angeles - Analysis of race and the economic, political, gender, and social dimensions of contemporary Los Angeles including topics such as residential segregation, economic inequality, and city politics.","race and class in los angeles   analysis of race and the economic  political  gender  and social dimensions of contemporary los angeles including topics such as residential segregation  economic inequality  and city politics ","AMST",9,"AY24","undergrad lower division",0,"F20, SP21, F21, SP22, F22, SP23, F23","city,los angeles,economic,politics,segregation,inequality,political,gender","5,8,10,11,16","SDG-Related",2
"AMST-101","Race and Class in Los Angeles",25,"Category VI","Social Issues","Category VI - Social Issues","F23",1559,"Dana and David Dornsife College of Letters, Arts and Sciences","Sanchez, George, J.",10310,"politics",16,"#00689D","Race and Class in Los Angeles - Analysis of race and the economic, political, gender, and social dimensions of contemporary Los Angeles including topics such as residential segregation, economic inequality, and city politics.","race and class in los angeles   analysis of race and the economic  political  gender  and social dimensions of contemporary los angeles including topics such as residential segregation  economic inequality  and city politics ","AMST",9,"AY24","undergrad lower division",0,"F20, SP21, F21, SP22, F22, SP23, F23","city,los angeles,economic,politics,segregation,inequality,political,gender","5,8,10,11,16","SDG-Related",1
"AMST-101","Race and Class in Los Angeles",32,"C","Social Analysis","C - Social Analysis","F23",1559,"Dana and David Dornsife College of Letters, Arts and Sciences","Sanchez, George, J.",10310,"inequality",5,"#FF3A21","Race and Class in Los Angeles - Analysis of race and the economic, political, gender, and social dimensions of contemporary Los Angeles including topics such as residential segregation, economic inequality, and city politics.","race and class in los angeles   analysis of race and the economic  political  gender  and social dimensions of contemporary los angeles including topics such as residential segregation  economic inequality  and city politics ","AMST",9,"AY24","undergrad lower division",0,"F20, SP21, F21, SP22, F22, SP23, F23","city,los angeles,economic,politics,segregation,inequality,political,gender","5,8,10,11,16","SDG-Related",1
"AMST-101","Race and Class in Los Angeles",32,"C","Social Analysis","C - Social Analysis","F23",1559,"Dana and David Dornsife College of Letters, Arts and Sciences","Sanchez, George, J.",10310,"political",16,"#00689D","Race and Class in Los Angeles - Analysis of race and the economic, political, gender, and social dimensions of contemporary Los Angeles including topics such as residential segregation, economic inequality, and city politics.","race and class in los angeles   analysis of race and the economic  political  gender  and social dimensions of contemporary los angeles including topics such as residential segregation  economic inequality  and city politics ","AMST",9,"AY24","undergrad lower division",0,"F20, SP21, F21, SP22, F22, SP23, F23","city,los angeles,economic,politics,segregation,inequality,political,gender","5,8,10,11,16","SDG-Related",1
"AMST-101","Race and Class in Los Angeles",32,"C","Social Analysis","C - Social Analysis","F23",1559,"Dana and David Dornsife College of Letters, Arts and Sciences","Sanchez, George, J.",10310,"inequality",10,"#DD1367","Race and Class in Los Angeles - Analysis of race and the economic, political, gender, and social dimensions of contemporary Los Angeles including topics such as residential segregation, economic inequality, and city politics.","race and class in los angeles   analysis of race and the economic  political  gender  and social dimensions of contemporary los angeles including topics such as residential segregation  economic inequality  and city politics ","AMST",9,"AY24","undergrad lower division",0,"F20, SP21, F21, SP22, F22, SP23, F23","city,los angeles,economic,politics,segregation,inequality,political,gender","5,8,10,11,16","SDG-Related",1
"AMST-101","Race and Class in Los Angeles",32,"C","Social Analysis","C - Social Analysis","F23",1559,"Dana and David Dornsife College of Letters, Arts and Sciences","Sanchez, George, J.",10310,"city",11,"#FD9D24","Race and Class in Los Angeles - Analysis of race and the economic, political, gender, and social dimensions of contemporary Los Angeles including topics such as residential segregation, economic inequality, and city politics.","race and class in los angeles   analysis of race and the economic  political  gender  and social dimensions of contemporary los angeles including topics such as residential segregation  economic inequality  and city politics ","AMST",9,"AY24","undergrad lower division",0,"F20, SP21, F21, SP22, F22, SP23, F23","city,los angeles,economic,politics,segregation,inequality,political,gender","5,8,10,11,16","SDG-Related",1
"AMST-101","Race and Class in Los Angeles",32,"C","Social Analysis","C - Social Analysis","F23",1559,"Dana and David Dornsife College of Letters, Arts and Sciences","Sanchez, George, J.",10310,"gender",5,"#FF3A21","Race and Class in Los Angeles - Analysis of race and the economic, political, gender, and social dimensions of contemporary Los Angeles including topics such as residential segregation, economic inequality, and city politics.","race and class in los angeles   analysis of race and the economic  political  gender  and social dimensions of contemporary los angeles including topics such as residential segregation  economic inequality  and city politics ","AMST",9,"AY24","undergrad lower division",0,"F20, SP21, F21, SP22, F22, SP23, F23","city,los angeles,economic,politics,segregation,inequality,political,gender","5,8,10,11,16","SDG-Related",1
